"tweet_text","tweet_sentiment"
"RT @monaeltahawy: #WhereRWomen I'm in #Cairo, where I often rail vs misogyny in politics. And here are men, men, men #GOPDebates http://t.cÛ_","negative"
"Carson is very witty, articulate and not too unlikable. Deserves much better poll ratings, but won't make it past New Hampshire #GOPDebates","positive"
".@JebBush - ""Hillary Clinton can't even say if she supports the Keystone XL Pipeline, give me a break!"" #GOPDebates","neutral"
"Me ""you watching the debates?"" Dad ""no...."" Me ""it's on the TV?"" Even my dad doesn't want to watch #GOPDebates with me","negative"
"Jeb looks like his grandfather, Aleister.
#GOPDebates #FoxDebate","negative"
"RT @pst_II: Rand Paul comes across as the bad guy in a John Hughes film. #GOPDebates https://t.co/OODBonYfa9","negative"
"Bush says Obama didn't fix his brothers mess well enough.  #GOPDebates","negative"
"RT @kwrcrow: @realDonaldTrump hits it out of park on @FoxNews gotcha question on campaign donations. #GOPDebates","negative"
"Do they have Aaron Schock hidden behind a curtain ringing that little bell? 

#GOPDebates","neutral"
"Not only is Carson disqualified, I'm not sure I'd go to him if I had a brain tumor #GOPDebates","negative"
"RT @Popehat: #GOPDebates Christie: you're putting America at risk with your fourth amendment talk","neutral"
"RT @MarkDavis: Man, I'm sorry, this has nothing to do w/politics, but #JebBush is totally mediocre here. #GOPDebates","negative"
"Rand Paul is Christie's jealous boyfriend. 'You can go hug him if you want' lol #GOPDebates #FoxDebate #GOPTBT","negative"
"RT @JaxGotJokes: OMG, like, just pretend as if this was supposed to be a way to determine the next leader of a major world power LOL #GOPDeÛ_","negative"
"@RealBenCarson calling it like it is. #GOPDebates #NoHillary2016","neutral"
"Summary of #GOPDebates: big ol circle jerk shitting on the democrats.","negative"
"Thank GOD @FOXTV IS LETTING ME WATCH IT LIVE NOW instead of just watching Twitter! (I will never thank God for FOX again) #GOPDebates","negative"
"RT @jasmine_elyse: Lmbo shoutout to Twitter. Yall even make #GOPDebates interesting","neutral"
"@jeetzradio it's all about #GOPDebates tonight.","neutral"
"RT @DemocracyMatrz: Did Trump just admit to buying influence while at the same time declaring the need for campaign finance reform??? #GOPDÛ_","negative"
"RT @averykayla: No no you're talking about the Republican Party silly @BenCarson2016 #GOPDebates #DebateWithBernie","negative"
"Jeb is trying to blink the question away. #GOPDebates","negative"
"It's all fun and games until that somber moment where you realize one of these clowns could actually be the next president #GOPDebates","negative"
"RT @JimmyJames38: Dayum! Carson just kicked that question in its throat. #GOPDebates","neutral"
"RT @tmservo433: Ben Carson: If I was trying to destroy the country I would divide the people. Now lets talk about my anti-lgbt pro war planÛ_","negative"
"Does ANYONE think #BenCarson could repeat that strange #answer?! #Sheesh! #GOPDebate #GOPDebates","negative"
"The irony.. ""Ben Carson on Hillary: ""She counts on the fact that people are uninformed...taking advantage of useful idiots."" #GOPDebates","negative"
"RT @bphill77: Do you believe in miracles?? I do! Kasich came to win. #GOPDebates","positive"
"Lets face it - this debate is really about #HillaryClinton. #GOPDebates #GOPDebate","positive"
"RT @tammy_pence: I'm ONLY watching the #GOPDebates because of #DonaldTrump. He says what we have all been thinking for years. It's time forÛ_","positive"
"RT @RWSurferGirl: .@GovChristie Just got his ass served to him by @RandPaul _Ùà¼_Ùàü #GOPDebates  #GOPDebates","negative"
"Ben Carson: If I was trying to destroy the country I would divide the people. Now lets talk about my anti-lgbt pro war plan #GOPdebates","negative"
"RT @msgoddessrises: #Kasich is killing it! Easily crossover candidate grabbing the center. #GOPDebates","positive"
"RT @jjday10: God, I wish @nerdist was moderating these debates so he could just yell out ""POINTS!"" when they say something ridiculous. #GOPÛ_","negative"
"RT @jaret2113: I'll bet George W. can drink Jeb under the table...like embarrassingly!!!!! #gopdebates","negative"
"Dayum! Carson just kicked that question in its throat. #GOPDebates","positive"
"RT @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. #GOPDebate #GOPDebÛ_","negative"
"I really like Ben Carson so far. He's been classy &amp; I like his answers. #GOPDebates","positive"
"The black man wants to destroy the country! HE SAID SO HIMSELF! JUST LIKE THE CURRENT BLACK PREZ #GOPDebates","negative"
"America is a miracle country. _Ùà¼_Ùàü. #GOPDebates","positive"
"RT @vanesa_44: Carson is boss right now. BYE HILLARY. 
#GOPDebates","positive"
"What is ""the Alinsky model, takingadvantage of useful idiots"" #GOPDEBATES #BenCarson","negative"
"Carson says Hillary relies on the ignorance of people but he will educate everybody.  I see.  #GOPDebates","neutral"
"I love that #BenCarson is clearly so full of shit.  But he thinks no one has figured it out.  He's really cocky about it.  #GOPDebates","negative"
"#GOPdebates Carson just nailed it!","positive"
"Right now I'm less scared about the requirements to be a candidate and more scared about requirements to be a neurosurgeon #GOPDebates","negative"
"RT @jjday10: God, I wish @nerdist was moderating these debates so he could just yell out ""POINTS!"" when they say something ridiculous. #GOPÛ_","neutral"
"#Carson is another who looks presidential. #GOPDebates","positive"
"RT @SupermanHotMale: Go back to Canada Asshole #GopDebates http://t.co/rUgCy5JvZQ","negative"
"Has anyone mentioned #Reagan yet? What kind of #GOPDebates is this?","negative"
"Ben Carson pulled the Saul Alinsky card. #GOPDebates","neutral"
"RT @EnzoWestie: Remember, kids. #jebbush is the ""smart"" brother.  #gopdebates","negative"
"FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead _Ùà¼_Ùàü #GOPDebate  #GOPDebates","negative"
"These dudes don't believe in the American Dream, but if I'm elected, I'll be living the American Dream and I'll share it w/ you! #GOPDebates","positive"
"How can a neurosurgeon be so stupid?? #GOPDebates","negative"
"They'd rather talk about @HillaryClinton than debate the issues. Somewhere Hillary is laughing. #GOPDebates","negative"
"#gopdebates when will people realize ALL politicians suck ASS , dems included","negative"
"How liberating to hit ""clear all"" on my twitter alerts. Sorry guys, but this shit makes me mental. #GOPDebates #YesAllPoliticians","negative"
"RT @johnschambers: #TRUMP2016 #GOPDEBATES  Finally, someone saying...SCREW POLITICAL CORRECTNESS.  Sick of it, and looking to NEW leadershiÛ_","positive"
"Wow, if you want to feel especially bad about the #GOPDebates, listen with local radio DJ's breaking in for empty-headed comments. #ugh","negative"
"@jbouie He's just getting started.#GOPDebates","negative"
"RT @monaeltahawy: #WhereRWomen I'm in #Cairo, where I often rail vs misogyny in politics. And here are men, men, men #GOPDebates http://t.cÛ_","negative"
"Do you guys here that? It's Hillary Clinton's cackle. #GOPDebates","negative"
"RT @SamanthaJoRoth: .@realDonaldTrump - ""With Hillary Clinton, I said be at my wedding and then she had no choice."" #GOPDebates","neutral"
"No no you're talking about the Republican Party silly @BenCarson2016 #GOPDebates #DebateWithBernie","negative"
"RT @AnnemarieWeers: @PoetinPoeville Did you know there are aprx 700 laws governing women's bodies and not one governing men's? It's true.
#Û_","negative"
"Do you believe in miracles?? I do! Kasich came to win. #GOPDebates","positive"
"Carson is boss right now. BYE HILLARY. 
#GOPDebates","positive"
"RT @RWSurferGirl: .@GovChristie Just got his ass served to him by @RandPaul _Ùà¼_Ùàü #GOPDebates  #GOPDebates","negative"
"Ben Carson is too bright for this room. #GOPDebates","positive"
"#Kasich is killing it! Easily crossover candidate grabbing the center. #GOPDebates","positive"
"RT @JRenee_A_Go_Go: 10 white guys.ÏÉ 1 black guy. ÏÉ 1 Hispanic guy. ÏÉ And they couldn't spare one of the 10 white guys for a woman? #GOPDebaÛ_","negative"
"RT @monaeltahawy: #WhereRWomen I'm in #Cairo, where I often rail vs misogyny in politics. And here are men, men, men #GOPDebates http://t.cÛ_","negative"
"RT @kwrcrow: @realDonaldTrump hits it out of park on @FoxNews gotcha question on campaign donations. #GOPDebates","neutral"
"Working from my hotel bed and watching the #GOPDebates. #PR #Work #NoDaysOff #NoNightsOffÛ_ https://t.co/9RvYNZ2qSJ","neutral"
"RT @Popehat: #GOPDebates Christie: you're putting America at risk with your fourth amendment talk","negative"
"I'd rather go swim in my pool with my kids than watch the #GOPDebates. I'll get analysis from @TYTNetwork &amp; @majorityfm tomorrow.","negative"
"RT @DanielTutt: Dr. Carson got his doctorate in Old Testament taxation. Tithing as tax reform. Really? Really?  #GOPDebates","negative"
"RT @AvidHeather: If Walker, Paul or Huckabee had to meet with Putin or command our armies they'd shit their pants. Not president material. Û_","negative"
"RT @TeaPainUSA: While Ted Cruz is speaking, all over America parents are tryin' to convince their 5 year olds that vampires aren't real. #GÛ_","negative"
"Thanks @EAT24 and Donald Trump! Just got a Pepperoni Roll &amp; a root beer for $7.50 + tip. #yay #GOPDebates #Eat24","positive"
"#Kasich taking on Hillary - ""architect cut taxes big surplus Econ growth is key reach out to ppl who don't get a fair deal."" #GOPDebates","neutral"
"And China has as many mentions as Honduras. Priorities, man. #GOPDebates","neutral"
"RT @monaeltahawy: I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexismÛ_","negative"
"Why is every question crafted around Hillary Clinton? #GOPDebates","neutral"
"RT @monaeltahawy: #WhereRWomen I'm in #Cairo, where I often rail vs misogyny in politics. And here are men, men, men #GOPDebates http://t.cÛ_","negative"
"This was Trump's 4th marriage where he married the love of his life, himself
#GOPDebates https://t.co/rh92EnZHlV","negative"
"What does your father being a mailman have to do with anything?  But dude, I'm digging that you have a tiny bit of compassion #GOPDebates","neutral"
"RT @DemocracyMatrz: Did Trump just admit to buying influence while at the same time declaring the need for campaign finance reform??? #GOPDÛ_","negative"
"RT @monaeltahawy: I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexismÛ_","negative"
"KASICH'S DAD WAS A MAILMAN BUT HE HATES UNIONS. Which have protected letter carriers for decades. #gopdebates","negative"
"RT @SupermanHotMale: Translation, Jeb Bush, I fucked Florida schools so badly they still have not recovered. That is the truth, I live hereÛ_","negative"
"Donald Trump and his orchestra. #GOPDebates","negative"
"RT @cheeriogrrrl: The men on this stage think they're capable of making decisions about women's health care,when they don't believe in #sciÛ_","negative"
"@ChrisChristie tried to make out like he wasn't using warrants. #StandWithRand #randpaul #gopdebates","negative"
"#GOPDebates @FoxNews they can't talk common core becz none were teachers. Everyone thinks they can be a teacher since they went to school","negative"
"RT @tmservo433: Prediction: Donald Trump goes up in post debate polls. Because he looks no crazier than anyone else and more entertaining #Û_","positive"
"I can't take anything Rand Paul says seriously because of his power perm. #bigperm #GOPDebates #gopdrinkinggame","negative"
"#TRUMP2016 #GOPDEBATES  Finally, someone saying...SCREW POLITICAL CORRECTNESS.  Sick of it, and looking to NEW leadership, too!  #TRUMP2016","positive"
"RT @ViolettedeAyala: I'm expecting Will Ferrell to join the stage any minute #GOPDebates","neutral"
"#WhereRWomen I'm in #Cairo, where I often rail vs misogyny in politics. And here are men, men, men #GOPDebates http://t.co/PjpKhGmdyO","negative"
"RT @IStateYourName_: Is *ANYONE* watching this debate *for* Jeb!? &lt;---serious question. Jeb! supporters are like unicorns, I've never seen Û_","negative"
"RT @RWSurferGirl: Rubio and Bush are a threat to this country, _Ùà¼_Ùàü #GOPDebate  #GOPDebates","negative"
"RT @DemocracyMatrz: Did Trump just admit to buying influence while at the same time declaring the need for campaign finance reform??? #GOPDÛ_","negative"
"RT @monaeltahawy: I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexismÛ_","negative"
"RT @SupermanHotMale: NO MORE BUSHS... FUCK YOU JEB #GopDebates","negative"
"Why are they so sure Hillary is getting the nod? #GOPDebates","negative"
"RT @monaeltahawy: I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexismÛ_","negative"
"How has no one mentioned the Oompa Loompa moderator? #GOPDebates #youareorange #thiswholethingisridiculous","negative"
"RT @drskyskull: ""You know how [Hillary Clinton] will come after you..."" ... by making ads that sample from these #GOPDebates?","neutral"
"Was that actually a question? #GOPDebates","neutral"
"RT @SupermanHotMale: One crash of the economy is way more than we want again, no thanks!!! #GopDebates #JEB","negative"
